timestamp,TDS,turbidity,temperature,pH,status,cause
2025-01-12 15:30:00,497.8,8.39,26.24,6.73,Safe,
2025-01-12 15:40:00,645.32,19.72,51.21,6.57,Warning,High Temp
2025-01-12 15:50:00,668.16,21.23,53.84,6.32,Danger,High Temp
2025-01-12 16:00:00,512.66,9.96,41.51,6.76,Safe,Temp Warning
2025-01-12 16:10:00,394.51,5.15,37.58,6.86,Safe,
2025-01-12 16:20:00,349.06,6.5,34.66,6.93,Safe,
2025-01-12 16:30:00,427.64,7.7,33.86,6.92,Safe,
2025-01-12 16:40:00,296.96,6.4,33.2,7.44,Safe,
2025-01-12 16:50:00,319.82,6.3,33.29,6.83,Safe,
2025-01-12 17:00:00,661.99,19.1,44.16,6.52,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-12 17:10:00,530.94,4.18,42.9,7.13,Warning,Temp Warning
2025-01-12 17:20:00,328.17,5.01,30.86,7.0,Safe,
2025-01-12 17:30:00,639.6166204922712,20.109663543287677,53.40415640885985,6.496017637332711,Danger,High Temp
2025-01-12 17:40:00,452.64,19.78,48.8,6.88,Warning,"Turbidity Warning, Temp Warning"
2025-01-12 17:50:00,609.09,18.29,46.18,6.68,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-12 18:00:00,708.29,12.72,42.34,7.03,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-12 18:10:00,417.57,10.58,38.53,6.75,Safe,Turbidity Warning
2025-01-12 18:20:00,232.96,2.28,27.32,7.38,Safe,
2025-01-12 18:30:00,583.55,14.77,37.31,7.32,Safe,Turbidity Warning
2025-01-12 18:40:00,625.64,8.72,47.33,6.74,Warning,"TDS Warning, Temp Warning"
2025-01-12 18:50:00,339.11,6.08,35.17,7.08,Safe,
2025-01-12 19:00:00,367.21,7.56,28.63,7.48,Safe,
2025-01-12 19:10:00,427.96,9.86,26.1,4.7,Danger,Abnormal pH
2025-01-12 19:20:00,456.28,10.55,37.46,7.1,Safe,Turbidity Warning
2025-01-12 19:30:00,471.37,7.49,35.19,7.38,Safe,
2025-01-12 19:40:00,318.39,3.65,30.0,7.23,Safe,
2025-01-12 19:50:00,442.25,4.9,39.5,7.04,Safe,
2025-01-12 20:00:00,463.48,8.87,35.82,7.04,Safe,
2025-01-12 20:10:00,269.47,8.14,30.4,6.79,Safe,
2025-01-12 20:20:00,356.94,9.39,36.26,7.22,Safe,
2025-01-12 20:30:00,556.79,12.29,35.48,7.05,Safe,Turbidity Warning
2025-01-12 20:40:00,364.01,5.29,33.08,7.14,Safe,
2025-01-12 20:50:00,741.9240688055884,16.397071385872042,54.71315422369055,6.826689916626563,Danger,High Temp
2025-01-12 21:00:00,528.42,11.45,36.24,6.59,Safe,Turbidity Warning
2025-01-12 21:10:00,263.22,1.55,33.94,7.01,Safe,
2025-01-12 21:20:00,500.84,8.12,32.07,6.74,Safe,
2025-01-12 21:30:00,443.69,10.52,27.56,7.29,Safe,Turbidity Warning
2025-01-12 21:40:00,208.42,3.36,31.89,6.79,Safe,
2025-01-12 21:50:00,470.36,9.28,34.72,6.81,Safe,
2025-01-12 22:00:00,367.74,5.96,37.23,7.12,Safe,
2025-01-12 22:10:00,337.27,7.27,31.74,7.19,Safe,
2025-01-12 22:20:00,302.36,8.39,30.64,6.77,Safe,
2025-01-12 22:30:00,670.9670663571668,17.051033316807004,54.367039582628976,6.649955007174014,Danger,High Temp
2025-01-12 22:40:00,563.66,7.25,33.17,6.75,Safe,
2025-01-12 22:50:00,426.64,9.05,33.64,7.24,Safe,
2025-01-12 23:00:00,205.58,14.03,24.12,7.25,Safe,Turbidity Warning
2025-01-12 23:10:00,449.96,10.25,37.28,6.69,Safe,Turbidity Warning
2025-01-12 23:20:00,807.81,12.04,40.74,7.05,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-12 23:30:00,451.21,10.44,40.34,7.3,Safe,"Turbidity Warning, Temp Warning"
2025-01-12 23:40:00,351.75,7.32,38.85,6.87,Safe,
2025-01-12 23:50:00,573.15,14.21,43.27,6.31,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 00:00:00,529.12,7.99,37.89,6.96,Safe,
2025-01-13 00:10:00,693.5712118957509,20.138667291851306,54.150559608330894,6.34187039495288,Danger,High Temp
2025-01-13 00:20:00,599.28,11.48,42.55,6.69,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 00:30:00,579.27,10.32,40.6,7.35,Safe,"Turbidity Warning, Temp Warning"
2025-01-13 00:40:00,480.2,12.65,30.73,7.11,Safe,Turbidity Warning
2025-01-13 00:50:00,709.39,6.97,38.34,7.34,Safe,TDS Warning
2025-01-13 01:00:00,244.42,0.0,25.54,7.22,Safe,
2025-01-13 01:10:00,415.95,8.87,31.0,7.54,Safe,
2025-01-13 01:20:00,373.51,8.7,31.82,7.24,Safe,
2025-01-13 01:30:00,482.81,3.03,30.37,7.52,Safe,
2025-01-13 01:40:00,727.64,12.52,38.08,6.84,Safe,"TDS Warning, Turbidity Warning"
2025-01-13 01:50:00,688.1185701521982,16.183152352642693,54.727739612319816,6.734315788641164,Danger,High Temp
2025-01-13 02:00:00,375.08,0.75,32.46,7.11,Safe,
2025-01-13 02:10:00,527.42,17.19,41.06,6.68,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 02:20:00,611.77,13.7,34.86,6.7,Safe,"TDS Warning, Turbidity Warning"
2025-01-13 02:30:00,423.69,2.22,39.08,6.99,Safe,
2025-01-13 02:40:00,568.25,14.01,41.7,6.8,Safe,"Turbidity Warning, Temp Warning"
2025-01-13 02:50:00,528.39,9.19,40.83,6.58,Safe,Temp Warning
2025-01-13 03:00:00,452.23,15.06,38.29,7.02,Warning,Turbidity Warning
2025-01-13 03:10:00,625.69,12.19,42.14,7.25,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-13 03:20:00,273.46,5.24,33.08,7.12,Safe,
2025-01-13 03:30:00,664.344309718957,17.728143189860972,54.09428154189346,6.597317490540843,Danger,High Temp
2025-01-13 03:40:00,622.22,9.84,37.31,7.05,Safe,TDS Warning
2025-01-13 03:50:00,740.63,16.46,41.67,6.84,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-13 04:00:00,547.5,7.29,39.5,7.09,Safe,
2025-01-13 04:10:00,593.45,13.63,43.68,7.4,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 04:20:00,424.38,3.23,27.53,7.08,Safe,
2025-01-13 04:30:00,542.72,14.4,35.74,6.58,Safe,Turbidity Warning
2025-01-13 04:40:00,481.89,11.11,43.06,6.92,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 04:50:00,590.52,10.04,21.69,7.11,Safe,Turbidity Warning
2025-01-13 05:00:00,557.22,7.01,42.03,6.68,Warning,Temp Warning
2025-01-13 05:10:00,631.960225546607,15.616771700942415,53.99114771633851,6.765306979658488,Danger,High Temp
2025-01-13 05:20:00,548.85,8.19,38.84,6.96,Safe,
2025-01-13 05:30:00,691.37,7.73,38.26,6.8,Safe,TDS Warning
2025-01-13 05:40:00,195.7,15.49,40.38,7.01,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 05:50:00,686.69,14.87,39.18,7.17,Safe,"TDS Warning, Turbidity Warning"
2025-01-13 06:00:00,381.44,3.31,31.23,7.12,Safe,
2025-01-13 06:10:00,406.17,7.34,30.05,7.51,Safe,
2025-01-13 06:20:00,576.99,8.42,44.56,6.92,Warning,Temp Warning
2025-01-13 06:30:00,273.76,13.51,33.38,7.52,Safe,Turbidity Warning
2025-01-13 06:40:00,595.13,3.16,23.81,7.55,Safe,
2025-01-13 06:50:00,781.2329142130206,16.553354859074087,54.70249853233586,6.894175961872901,Danger,High Temp
2025-01-13 07:00:00,431.45,4.58,35.38,6.65,Safe,
2025-01-13 07:10:00,487.94,13.41,37.32,6.76,Safe,Turbidity Warning
2025-01-13 07:20:00,411.5,6.31,30.01,7.34,Safe,
2025-01-13 07:30:00,586.2,22.97,50.03,6.58,Warning,High Temp
2025-01-13 07:40:00,409.22,11.35,29.79,7.0,Safe,Turbidity Warning
2025-01-13 07:50:00,810.44,10.6,39.22,6.61,Safe,"TDS Warning, Turbidity Warning"
2025-01-13 08:00:00,408.41,10.02,32.96,6.85,Safe,Turbidity Warning
2025-01-13 08:10:00,523.97,12.89,38.87,6.74,Safe,Turbidity Warning
2025-01-13 08:20:00,524.43,13.77,47.31,6.75,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 08:30:00,713.8606425441948,19.744376116389628,54.30369469534967,6.435575004961732,Danger,High Temp
2025-01-13 08:40:00,728.29,15.52,45.26,7.05,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-13 08:50:00,619.37,16.95,42.54,7.13,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-13 09:00:00,470.13,2.84,27.75,7.1,Safe,
2025-01-13 09:10:00,433.22,7.82,36.29,6.76,Safe,
2025-01-13 09:20:00,434.2,4.38,35.28,7.22,Safe,
2025-01-13 09:30:00,529.23,14.05,40.39,7.34,Safe,"Turbidity Warning, Temp Warning"
2025-01-13 09:40:00,553.05,14.92,36.95,6.92,Safe,Turbidity Warning
2025-01-13 09:50:00,390.58,15.58,37.31,6.99,Warning,Turbidity Warning
2025-01-13 10:00:00,362.64,5.57,30.73,7.4,Safe,
2025-01-13 10:10:00,993.28,41.33,56.36,6.02,Danger,"High Turbidity, High Temp"
2025-01-13 10:20:00,376.86,12.57,35.61,6.84,Safe,Turbidity Warning
2025-01-13 10:30:00,497.02,10.32,24.23,6.81,Safe,Turbidity Warning
2025-01-13 10:40:00,435.55,11.95,47.35,6.82,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 10:50:00,595.94,13.16,40.24,6.16,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 11:00:00,550.17,11.93,30.88,6.72,Safe,Turbidity Warning
2025-01-13 11:10:00,242.54,4.75,36.34,7.47,Safe,
2025-01-13 11:20:00,560.73,9.85,41.62,7.15,Safe,Temp Warning
2025-01-13 11:30:00,543.96,18.38,37.08,6.91,Warning,Turbidity Warning
2025-01-13 11:40:00,348.42,2.34,30.31,6.74,Safe,
2025-01-13 11:50:00,610.3104137445639,18.18528493392441,53.27343426153208,6.564129952347967,Danger,High Temp
2025-01-13 12:00:00,556.77,9.8,37.22,6.99,Safe,
2025-01-13 12:10:00,520.47,14.21,32.59,6.34,Safe,Turbidity Warning
2025-01-13 12:20:00,425.94,6.74,32.91,7.3,Safe,
2025-01-13 12:30:00,435.46,0.0,28.68,7.11,Safe,
2025-01-13 12:40:00,545.08,13.72,35.19,7.14,Safe,Turbidity Warning
2025-01-13 12:50:00,492.84,1.36,31.48,7.24,Safe,
2025-01-13 13:00:00,321.25,2.31,29.69,7.39,Safe,
2025-01-13 13:10:00,332.14,5.86,35.21,6.96,Safe,
2025-01-13 13:20:00,199.61,13.79,37.43,6.56,Safe,Turbidity Warning
2025-01-13 13:30:00,1091.84,44.49,50.73,8.64,Danger,"High TDS, High Turbidity, High Temp"
2025-01-13 13:40:00,522.92,10.84,50.18,6.64,Warning,High Temp
2025-01-13 13:50:00,392.14,5.0,30.48,7.47,Safe,
2025-01-13 14:00:00,380.86,1.43,34.52,7.05,Safe,
2025-01-13 14:10:00,576.5,11.67,34.95,7.01,Safe,Turbidity Warning
2025-01-13 14:20:00,651.89,9.18,31.52,7.29,Safe,TDS Warning
2025-01-13 14:30:00,570.29,11.8,35.24,6.96,Safe,Turbidity Warning
2025-01-13 14:40:00,510.69,4.87,33.71,6.7,Safe,
2025-01-13 14:50:00,495.34,14.67,41.54,6.66,Safe,"Turbidity Warning, Temp Warning"
2025-01-13 15:00:00,495.95,5.92,32.4,7.28,Safe,
2025-01-13 15:10:00,850.77,20.35,54.12,6.41,Danger,High Temp
2025-01-13 15:20:00,485.44,13.96,40.93,7.24,Safe,"Turbidity Warning, Temp Warning"
2025-01-13 15:30:00,366.57,4.82,31.08,7.2,Safe,
2025-01-13 15:40:00,477.92,9.06,39.12,6.98,Safe,
2025-01-13 15:50:00,582.8,7.2,38.39,6.82,Safe,
2025-01-13 16:00:00,657.0,7.16,44.62,7.33,Warning,"TDS Warning, Temp Warning"
2025-01-13 16:10:00,366.95,9.24,33.69,7.07,Safe,
2025-01-13 16:20:00,370.79,4.42,25.52,7.64,Safe,
2025-01-13 16:30:00,544.99,3.3,37.75,7.25,Safe,
2025-01-13 16:40:00,503.07,6.53,31.18,7.16,Safe,
2025-01-13 16:50:00,621.3217097451885,24.344946154786463,53.04825024931605,6.456021982910162,Danger,High Temp
2025-01-13 17:00:00,555.47,4.73,42.33,6.57,Warning,Temp Warning
2025-01-13 17:10:00,233.9,0.0,25.21,7.22,Safe,
2025-01-13 17:20:00,326.61,4.96,32.15,6.8,Safe,
2025-01-13 17:30:00,526.79,14.47,29.04,7.13,Safe,Turbidity Warning
2025-01-13 17:40:00,582.84,15.18,38.06,6.89,Warning,Turbidity Warning
2025-01-13 17:50:00,731.85,13.48,41.49,6.7,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-13 18:00:00,337.87,7.6,29.69,7.34,Safe,
2025-01-13 18:10:00,419.63,3.32,32.99,7.05,Safe,
2025-01-13 18:20:00,570.28,10.82,37.28,7.39,Safe,Turbidity Warning
2025-01-13 18:30:00,542.57,14.62,52.61,6.85,Danger,High Temp
2025-01-13 18:40:00,411.29,16.74,44.07,7.02,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 18:50:00,355.96,12.99,31.47,6.71,Safe,Turbidity Warning
2025-01-13 19:00:00,498.06,17.11,40.43,6.68,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 19:10:00,501.03,7.4,28.98,6.88,Safe,
2025-01-13 19:20:00,603.64,2.98,38.74,6.98,Safe,TDS Warning
2025-01-13 19:30:00,389.41,8.05,40.33,7.01,Safe,Temp Warning
2025-01-13 19:40:00,507.92,9.1,36.58,7.23,Safe,
2025-01-13 19:50:00,504.22,11.99,32.47,6.95,Safe,Turbidity Warning
2025-01-13 20:00:00,552.61,8.54,34.25,6.96,Safe,
2025-01-13 20:10:00,1275.37,45.05,36.83,6.33,Danger,"High TDS, High Turbidity"
2025-01-13 20:20:00,643.72,18.64,44.27,6.8,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-13 20:30:00,395.72,8.58,37.97,7.48,Safe,
2025-01-13 20:40:00,465.18,3.46,28.78,6.96,Safe,
2025-01-13 20:50:00,409.44,2.14,35.61,6.58,Safe,
2025-01-13 21:00:00,428.27,10.53,39.81,6.97,Safe,Turbidity Warning
2025-01-13 21:10:00,585.3,4.33,43.43,6.84,Warning,Temp Warning
2025-01-13 21:20:00,615.91,8.23,29.4,7.12,Safe,TDS Warning
2025-01-13 21:30:00,453.89,10.77,42.74,6.45,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 21:40:00,234.4,11.11,23.8,6.77,Safe,Turbidity Warning
2025-01-13 21:50:00,974.47,39.65,32.55,7.66,Danger,High Turbidity
2025-01-13 22:00:00,617.2,0.0,27.05,7.07,Safe,TDS Warning
2025-01-13 22:10:00,383.64,18.09,36.38,7.25,Warning,Turbidity Warning
2025-01-13 22:20:00,478.12,13.2,28.29,7.06,Safe,Turbidity Warning
2025-01-13 22:30:00,277.03,16.82,42.8,6.69,Warning,"Turbidity Warning, Temp Warning"
2025-01-13 22:40:00,638.1,14.69,40.46,6.86,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-13 22:50:00,436.92,6.1,34.73,7.22,Safe,
2025-01-13 23:00:00,357.18,12.36,34.2,7.02,Safe,Turbidity Warning
2025-01-13 23:10:00,422.19,8.77,36.31,7.12,Safe,
2025-01-13 23:20:00,435.78,6.96,35.91,7.28,Safe,
2025-01-13 23:30:00,847.0590379063304,20.12036955427609,54.18369311633218,6.4105587115467735,Danger,High Temp
2025-01-13 23:40:00,641.33,15.14,44.05,6.73,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-13 23:50:00,407.1,8.04,26.14,6.97,Safe,
2025-01-14 00:00:00,322.67,7.59,29.04,7.25,Safe,
2025-01-14 00:10:00,425.52,6.32,33.31,7.33,Safe,
2025-01-14 00:20:00,128.02,7.02,30.43,6.93,Safe,
2025-01-14 00:30:00,189.72,15.52,35.62,7.05,Warning,Turbidity Warning
2025-01-14 00:40:00,481.25,10.01,33.86,7.08,Safe,Turbidity Warning
2025-01-14 00:50:00,154.1,9.72,27.84,6.79,Safe,
2025-01-14 01:00:00,481.6,19.82,42.04,6.87,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 01:10:00,807.17,5.7,57.49,6.61,Danger,High Temp
2025-01-14 01:20:00,586.23,15.41,40.93,6.8,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 01:30:00,361.29,6.37,35.31,8.2,Safe,pH Warning
2025-01-14 01:40:00,472.44,9.11,45.05,6.48,Warning,Temp Warning
2025-01-14 01:50:00,504.1,7.26,44.55,7.11,Warning,Temp Warning
2025-01-14 02:00:00,412.44,8.35,39.76,7.18,Safe,
2025-01-14 02:10:00,610.51,16.05,45.03,6.9,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 02:20:00,522.76,9.89,34.16,6.68,Safe,
2025-01-14 02:30:00,538.49,11.04,39.31,6.61,Safe,Turbidity Warning
2025-01-14 02:40:00,711.48,14.67,37.41,7.06,Safe,"TDS Warning, Turbidity Warning"
2025-01-14 02:50:00,782.7614544067512,16.308223104486714,55.240585809945664,6.4186328035173,Danger,High Temp
2025-01-14 03:00:00,571.84,14.77,45.3,7.07,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 03:10:00,234.97,0.0,25.57,7.09,Safe,
2025-01-14 03:20:00,464.06,7.08,35.0,6.96,Safe,
2025-01-14 03:30:00,512.52,2.31,35.3,7.28,Safe,
2025-01-14 03:40:00,346.11,6.79,32.15,7.0,Safe,
2025-01-14 03:50:00,540.74,11.69,35.88,7.19,Safe,Turbidity Warning
2025-01-14 04:00:00,464.04,11.89,38.66,7.07,Safe,Turbidity Warning
2025-01-14 04:10:00,402.71,15.92,45.1,6.79,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 04:20:00,522.42,4.98,27.11,7.03,Safe,
2025-01-14 04:30:00,707.7951175691254,17.82608981369071,54.29329562450238,6.466309191640605,Danger,High Temp
2025-01-14 04:40:00,564.86,7.41,36.47,7.37,Safe,
2025-01-14 04:50:00,462.81,0.0,24.82,7.21,Safe,
2025-01-14 05:00:00,536.5,12.58,41.42,6.85,Safe,"Turbidity Warning, Temp Warning"
2025-01-14 05:10:00,334.16,9.11,38.57,7.15,Safe,
2025-01-14 05:20:00,306.29,8.19,28.42,7.43,Safe,
2025-01-14 05:30:00,322.16,6.37,31.1,7.17,Safe,
2025-01-14 05:40:00,417.23,13.07,38.71,6.99,Safe,Turbidity Warning
2025-01-14 05:50:00,238.71,9.95,38.27,7.03,Safe,
2025-01-14 06:00:00,320.49,9.46,32.37,6.9,Safe,
2025-01-14 06:10:00,786.0604339891445,16.345839862923572,55.23064295772922,6.419742482085344,Danger,High Temp
2025-01-14 06:20:00,657.71,16.4,43.89,6.97,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 06:30:00,321.72,10.36,33.15,6.75,Safe,Turbidity Warning
2025-01-14 06:40:00,477.15,6.28,32.45,7.03,Safe,
2025-01-14 06:50:00,561.68,14.71,40.23,6.85,Safe,"Turbidity Warning, Temp Warning"
2025-01-14 07:00:00,568.37,15.34,30.35,6.99,Warning,Turbidity Warning
2025-01-14 07:10:00,340.76,10.41,33.1,7.39,Safe,Turbidity Warning
2025-01-14 07:20:00,559.53,4.28,35.76,7.56,Safe,
2025-01-14 07:30:00,424.62,8.37,32.78,7.11,Safe,
2025-01-14 07:40:00,319.59,6.28,28.58,7.11,Safe,
2025-01-14 07:50:00,789.6661478452731,16.54502487636813,54.77196019781099,6.847034826915384,Danger,High Temp
2025-01-14 08:00:00,357.03,5.88,18.08,7.18,Safe,
2025-01-14 08:10:00,563.59,7.98,32.66,6.95,Safe,
2025-01-14 08:20:00,146.88,0.79,29.98,7.27,Safe,
2025-01-14 08:30:00,632.06,15.06,36.36,6.92,Warning,"TDS Warning, Turbidity Warning"
2025-01-14 08:40:00,859.57,13.61,45.97,6.64,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 08:50:00,548.28,15.35,43.96,7.2,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 09:00:00,327.78,7.59,27.29,7.14,Safe,
2025-01-14 09:10:00,348.76,13.31,31.68,7.09,Safe,Turbidity Warning
2025-01-14 09:20:00,391.74,9.42,25.36,6.94,Safe,
2025-01-14 09:30:00,729.8059516809342,16.34889237137084,54.71643915649744,6.805885342182863,Danger,High Temp
2025-01-14 09:40:00,216.09,6.76,31.42,7.13,Safe,
2025-01-14 09:50:00,641.61,18.54,45.96,6.7,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 10:00:00,662.84,9.76,34.75,6.95,Safe,TDS Warning
2025-01-14 10:10:00,300.24,0.0,27.91,7.51,Safe,
2025-01-14 10:20:00,402.62,9.56,29.86,6.69,Safe,
2025-01-14 10:30:00,326.2,5.56,34.6,7.31,Safe,
2025-01-14 10:40:00,421.77,5.02,32.1,7.12,Safe,
2025-01-14 10:50:00,268.31,17.8,29.98,6.91,Warning,Turbidity Warning
2025-01-14 11:00:00,484.66,7.84,34.62,7.4,Safe,
2025-01-14 11:10:00,789.444986866169,18.843683518556112,54.338774536590655,6.521180502201811,Danger,High Temp
2025-01-14 11:20:00,601.2,10.1,42.39,6.35,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 11:30:00,250.72,10.99,36.1,6.97,Safe,Turbidity Warning
2025-01-14 11:40:00,504.8041251695033,8.120968216738676,44.54666291388861,7.046595363883586,Warning,Temp Warning
2025-01-14 11:50:00,429.11,6.28,47.87,6.55,Warning,Temp Warning
2025-01-14 12:00:00,471.37,9.54,36.96,7.21,Safe,
2025-01-14 12:10:00,397.18,8.23,34.8,7.23,Safe,
2025-01-14 12:20:00,460.76,9.49,33.14,7.14,Safe,
2025-01-14 12:30:00,264.98,4.34,23.58,7.55,Safe,
2025-01-14 12:40:00,384.8,7.72,36.58,7.32,Safe,
2025-01-14 12:50:00,938.4,49.35,33.47,7.93,Danger,High Turbidity
2025-01-14 13:00:00,689.69,11.71,41.42,6.83,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 13:10:00,577.94,13.0,39.05,7.21,Safe,Turbidity Warning
2025-01-14 13:20:00,560.36,13.87,38.84,6.41,Safe,Turbidity Warning
2025-01-14 13:30:00,278.52,8.38,25.85,7.04,Safe,
2025-01-14 13:40:00,524.1,7.02,32.4,7.04,Safe,
2025-01-14 13:50:00,552.57,1.21,28.01,7.58,Safe,
2025-01-14 14:00:00,419.14,3.66,35.88,7.66,Safe,
2025-01-14 14:10:00,361.55,8.2,35.82,6.96,Safe,
2025-01-14 14:20:00,312.07,8.14,33.96,6.51,Safe,
2025-01-14 14:30:00,671.0915078473121,19.948411371398866,54.0645302912313,6.420912490441035,Danger,High Temp
2025-01-14 14:40:00,524.26,14.47,41.63,6.78,Safe,"Turbidity Warning, Temp Warning"
2025-01-14 14:50:00,434.73,2.35,29.24,7.34,Safe,
2025-01-14 15:00:00,408.7,7.84,39.7,6.89,Safe,
2025-01-14 15:10:00,695.53,10.06,35.36,7.31,Safe,"TDS Warning, Turbidity Warning"
2025-01-14 15:20:00,388.58,19.24,44.35,6.68,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 15:30:00,279.96,16.81,36.23,6.87,Warning,Turbidity Warning
2025-01-14 15:40:00,361.9,4.3,29.44,7.49,Safe,
2025-01-14 15:50:00,303.79,17.05,36.32,6.88,Warning,Turbidity Warning
2025-01-14 16:00:00,582.9,14.94,29.01,7.12,Safe,Turbidity Warning
2025-01-14 16:10:00,825.41,47.15,29.81,6.14,Danger,High Turbidity
2025-01-14 16:20:00,553.7,10.53,33.84,6.75,Safe,Turbidity Warning
2025-01-14 16:30:00,457.99,13.56,36.72,6.57,Safe,Turbidity Warning
2025-01-14 16:40:00,401.44,9.94,29.85,7.07,Safe,
2025-01-14 16:50:00,546.33,15.36,43.45,7.03,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 17:00:00,449.05,13.97,35.41,6.63,Safe,Turbidity Warning
2025-01-14 17:10:00,710.67,10.86,45.49,6.55,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 17:20:00,269.14,4.02,32.14,6.74,Safe,
2025-01-14 17:30:00,474.19,12.76,36.59,6.99,Safe,Turbidity Warning
2025-01-14 17:40:00,231.97,3.3,30.89,6.99,Safe,
2025-01-14 17:50:00,650.1731701115667,19.15436540143096,53.56131474007012,6.499385315858645,Danger,High Temp
2025-01-14 18:00:00,371.2,5.77,29.07,7.21,Safe,
2025-01-14 18:10:00,285.43,6.96,37.68,7.14,Safe,
2025-01-14 18:20:00,402.79,11.53,31.2,7.93,Safe,Turbidity Warning
2025-01-14 18:30:00,517.82,3.02,32.79,7.45,Safe,
2025-01-14 18:40:00,623.03,17.67,33.47,6.96,Warning,"TDS Warning, Turbidity Warning"
2025-01-14 18:50:00,624.93,13.4,36.95,6.88,Safe,"TDS Warning, Turbidity Warning"
2025-01-14 19:00:00,476.56,1.43,31.33,6.9,Safe,
2025-01-14 19:10:00,721.55,10.6,44.24,7.11,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 19:20:00,588.31,8.1,30.49,7.33,Safe,
2025-01-14 19:30:00,774.88,46.88,55.04,6.62,Danger,"High Turbidity, High Temp"
2025-01-14 19:40:00,436.42,5.21,34.0,7.1,Safe,
2025-01-14 19:50:00,493.49,13.67,37.15,6.96,Safe,Turbidity Warning
2025-01-14 20:00:00,335.05,4.42,24.39,7.4,Safe,
2025-01-14 20:10:00,506.25,6.39,37.82,7.17,Safe,
2025-01-14 20:20:00,418.05,6.35,32.32,6.91,Safe,
2025-01-14 20:30:00,472.69,16.76,40.7,7.09,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 20:40:00,539.22,6.68,35.32,7.14,Safe,
2025-01-14 20:50:00,562.05,23.24,43.81,6.29,Warning,"Turbidity Warning, Temp Warning"
2025-01-14 21:00:00,455.34,1.64,27.26,7.25,Safe,
2025-01-14 21:10:00,951.67,40.92,47.75,8.09,Danger,High Turbidity
2025-01-14 21:20:00,296.36,1.89,19.87,7.08,Safe,
2025-01-14 21:30:00,757.31,20.65,51.33,6.79,Warning,High Temp
2025-01-14 21:40:00,677.9,3.29,32.3,7.52,Safe,TDS Warning
2025-01-14 21:50:00,510.44,3.71,36.46,6.97,Safe,
2025-01-14 22:00:00,620.91,14.42,40.45,7.18,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 22:10:00,508.08,10.85,32.14,7.09,Safe,Turbidity Warning
2025-01-14 22:20:00,615.69,10.9,40.52,6.66,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-14 22:30:00,622.99,6.05,37.34,7.32,Safe,TDS Warning
2025-01-14 22:40:00,372.76,12.58,35.86,7.01,Safe,Turbidity Warning
2025-01-14 22:50:00,553.1645987879772,23.422613712154075,52.32273521685278,6.590093767628706,Danger,High Temp
2025-01-14 23:00:00,507.68,16.03,33.4,6.42,Warning,Turbidity Warning
2025-01-14 23:10:00,323.69,12.91,32.39,6.92,Safe,Turbidity Warning
2025-01-14 23:20:00,390.15,7.76,28.09,6.85,Safe,
2025-01-14 23:30:00,361.46,18.06,42.93,6.75,Warning,"Turbidity Warning, Temp Warning"
